😀	fytyrë, fytyrë e zgërdheshur, zgërdheshje, zgërdhihem
🧖🏼‍♂	burrë në dhomë me avull, burrë në dhomë me avull: nuancë lëkure gjysmë e çelët, dhomë me avull, nuancë lëkure gjysmë e çelët, saunë
🧖🏽‍♂	burrë në dhomë me avull, burrë në dhomë me avull: nuancë lëkure zeshkane, dhomë me avull, nuancë lëkure zeshkane, saunë
🧖🏾‍♂	burrë në dhomë me avull, burrë në dhomë me avull: nuancë lëkure gjysmë e errët, dhomë me avull, nuancë lëkure gjysmë e errët, saunë
🧖🏿‍♂	burrë në dhomë me avull, burrë në dhomë me avull: nuancë lëkure e errët, dhomë me avull, nuancë lëkure e errët, saunë
🧖‍♀	dhomë me avull, grua në dhomë me avull, saunë
🧖🏻‍♀	dhomë me avull, grua në dhomë me avull, grua në dhomë me avull: nuancë lëkure e çelët, nuancë lëkure e çelët, saunë
🧖🏼‍♀	dhomë me avull, grua në dhomë me avull, grua në dhomë me avull: nuancë lëkure gjysmë e çelët, nuancë lëkure gjysmë e çelët, saunë
🧖🏽‍♀	dhomë me avull, grua në dhomë me avull, grua në dhomë me avull: nuancë lëkure zeshkane, nuancë lëkure zeshkane, saunë
🧖🏾‍♀	dhomë me avull, grua në dhomë me avull, grua në dhomë me avull: nuancë lëkure gjysmë e errët, nuancë lëkure gjysmë e errët, saunë
🧖🏿‍♀	dhomë me avull, grua në dhomë me avull, grua në dhomë me avull: nuancë lëkure e errët, nuancë lëkure e errët, saunë
🧗	alpinist, person që ngjitet
🧗🏻	alpinist, nuancë lëkure e çelët, person që ngjitet, person që ngjitet: nuancë lëkure e çelët
🧗🏼	alpinist, nuancë lëkure gjysmë e çelët, person që ngjitet, person që ngjitet: nuancë lëkure gjysmë e çelët
🧗🏽	alpinist, nuancë lëkure zeshkane, person që ngjitet, person që ngjitet: nuancë lëkure zeshkane
🧗🏾	alpinist, nuancë lëkure gjysmë e errët, person që ngjitet, person që ngjitet: nuancë lëkure gjysmë e errët
🧗🏿	alpinist, nuancë lëkure e errët, person që ngjitet, person që ngjitet: nuancë lëkure e errët
🧗‍♂	alpinist, burrë që ngjitet
🧗🏻‍♂	alpinist, burrë që ngjitet, burrë që ngjitet: nuancë lëkure e çelët, nuancë lëkure e çelët
🧗🏼‍♂	alpinist, burrë që ngjitet, burrë që ngjitet: nuancë lëkure gjysmë e çelët, nuancë lëkure gjysmë e çelët
🧗🏽‍♂	alpinist, burrë që ngjitet, burrë që ngjitet: nuancë lëkure zeshkane, nuancë lëkure zeshkane
🧗🏾‍♂	alpinist, burrë që ngjitet, burrë që ngjitet: nuancë lëkure gjysmë e errët, nuancë lëkure gjysmë e errët
🧗🏿‍♂	alpinist, burrë që ngjitet, burrë që ngjitet: nuancë lëkure e errët, nuancë lëkure e errët
🧗‍♀	alpinist, grua që ngjitet
🧗🏻‍♀	alpinist, grua që ngjitet, grua që ngjitet: nuancë lëkure e çelët, nuancë lëkure e çelët
🧗🏼‍♀	alpinist, grua që ngjitet, grua që ngjitet: nuancë lëkure gjysmë e çelët, nuancë lëkure gjysmë e çelët
🧗🏽‍♀	alpinist, grua që ngjitet, grua që ngjitet: nuancë lëkure zeshkane, nuancë lëkure zeshkane
🧗🏾‍♀	alpinist, grua që ngjitet, grua që ngjitet: nuancë lëkure gjysmë e errët, nuancë lëkure gjysmë e errët
🧗🏿‍♀	alpinist, grua që ngjitet, grua që ngjitet: nuancë lëkure e errët, nuancë lëkure e errët
🤺	mbrojtës, person, shpatë, skermist, sport
🏇	gara me kuaj, garim, garë, kalorës, kalë
🏇🏻	gara me kuaj, gara me kuaj: nuancë lëkure e çelët, garim, garë, kalorës, kalë, nuancë lëkure e çelët
🏇🏼	gara me kuaj, gara me kuaj: nuancë lëkure gjysmë e çelët, garim, garë, kalorës, kalë, nuancë lëkure gjysmë e çelët
🏇🏽	gara me kuaj, gara me kuaj: nuancë lëkure zeshkane, garim, garë, kalorës, kalë, nuancë lëkure zeshkane
🏇🏾	gara me kuaj, gara me kuaj: nuancë lëkure gjysmë e errët, garim, garë, kalorës, kalë, nuancë lëkure gjysmë e errët
🏇🏿	gara me kuaj, gara me kuaj: nuancë lëkure e errët, garim, garë, kalorës, kalë, nuancë lëkure e errët
⛷️	borë, ski, skiator
🏂️	borë, ski, sërf në borë, sërfist në borë
🏂🏻	borë, nuancë lëkure e çelët, ski, sërf në borë, sërfist në borë, sërfist në borë: nuancë lëkure e çelët
🏂🏼	borë, nuancë lëkure gjysmë e çelët, ski, sërf në borë, sërfist në borë, sërfist në borë: nuancë lëkure gjysmë e çelët
🏂🏽	borë, nuancë lëkure zeshkane, ski, sërf në borë, sërfist në borë, sërfist në borë: nuancë lëkure zeshkane
🏂🏾	borë, nuancë lëkure gjysmë e errët, ski, sërf në borë, sërfist në borë, sërfist në borë: nuancë lëkure gjysmë e errët
🏂🏿	borë, nuancë lëkure e errët, ski, sërf në borë, sërfist në borë, sërfist në borë: nuancë lëkure e errët
🏌️	golf, lojtar golfi, top
🏌🏻	golf, lojtar golfi, lojtar golfi: nuancë lëkure e çelët, nuancë lëkure e çelët, top
🏌🏼	golf, lojtar golfi, lojtar golfi: nuancë lëkure gjysmë e çelët, nuancë lëkure gjysmë e çelët, top
🏌🏽	golf, lojtar golfi, lojtar golfi: nuancë lëkure zeshkane, nuancë lëkure zeshkane, top
🏌🏾	golf, lojtar golfi, lojtar golfi: nuancë lëkure gjysmë e errët, nuancë lëkure gjysmë e errët, top
🏌🏿	golf, lojtar golfi, lojtar golfi: nuancë lëkure e errët, nuancë lëkure e errët, top
🏌‍♂	burrë, burrë që luan golf, golf
🏌🏻‍♂	burrë, burrë që luan golf, burrë që luan golf: nuancë lëkure e çelët, golf, nuancë lëkure e çelët
🏌🏼‍♂	burrë, burrë që luan golf, burrë që luan golf: nuancë lëkure gjysmë e çelët, golf, nuancë lëkure gjysmë e çelët
🏌🏽‍♂	burrë, burrë që luan golf, burrë që luan golf: nuancë lëkure zeshkane, golf, nuancë lëkure zeshkane
🏌🏾‍♂	burrë, burrë që luan golf, burrë që luan golf: nuancë lëkure gjysmë e errët, golf, nuancë lëkure gjysmë e errët
🏌🏿‍♂	burrë, burrë që luan golf, burrë që luan golf: nuancë lëkure e errët, golf, nuancë lëkure e errët
🏌‍♀	golf, grua, grua që luan golf
🏌🏻‍♀	golf, grua, grua që luan golf, grua që luan golf: nuancë lëkure e çelët, nuancë lëkure e çelët
🏌🏼‍♀	golf, grua, grua që luan golf, grua që luan golf: nuancë lëkure gjysmë e çelët, nuancë lëkure gjysmë e çelët
🏌🏽‍♀	golf, grua, grua që luan golf, grua që luan golf: nuancë lëkure zeshkane, nuancë lëkure zeshkane
🏌🏾‍♀	golf, grua, grua që luan golf, grua që luan golf: nuancë lëkure gjysmë e errët, nuancë lëkure gjysmë e errët
🏌🏿‍♀	golf, grua, grua që luan golf, grua që luan golf: nuancë lëkure e errët, nuancë lëkure e errët
🏄️	sërf, sërfist
🏄🏻	nuancë lëkure e çelët, sërf, sërfist, sërfist: nuancë lëkure e çelët
🏄🏼	nuancë lëkure gjysmë e çelët, sërf, sërfist, sërfist: nuancë lëkure gjysmë e çelët
🏄🏽	nuancë lëkure zeshkane, sërf, sërfist, sërfist: nuancë lëkure zeshkane
🏄🏾	nuancë lëkure gjysmë e errët, sërf, sërfist, sërfist: nuancë lëkure gjysmë e errët
🏄🏿	nuancë lëkure e errët, sërf, sërfist, sërfist: nuancë lëkure e errët
🏄‍♂	burrë, burrë që bën sërf, sërf
🏄🏻‍♂	burrë, burrë që bën sërf, burrë që bën sërf: nuancë lëkure e çelët, nuancë lëkure e çelët, sërf
🏄🏼‍♂	burrë, burrë që bën sërf, burrë që bën sërf: nuancë lëkure gjysmë e çelët, nuancë lëkure gjysmë e çelët, sërf
🏄🏽‍♂	burrë, burrë që bën sërf, burrë që bën sërf: nuancë lëkure zeshkane, nuancë lëkure zeshkane, sërf
🏄🏾‍♂	burrë, burrë që bën sërf, burrë që bën sërf: nuancë lëkure gjysmë e errët, nuancë lëkure gjysmë e errët, sërf
🏄🏿‍♂	burrë, burrë që bën sërf, burrë që bën sërf: nuancë lëkure e errët, nuancë lëkure e errët, sërf
🏄‍♀	grua, grua që bën sërf, sërf
🏄🏻‍♀	grua, grua që bën sërf, grua që bën sërf: nuancë lëkure e çelët, nuancë lëkure e çelët, sërf
🏄🏼‍♀	grua, grua që bën sërf, grua që bën sërf: nuancë lëkure gjysmë e çelët, nuancë lëkure gjysmë e çelët, sërf
🏄🏽‍♀	grua, grua që bën sërf, grua që bën sërf: nuancë lëkure zeshkane, nuancë lëkure zeshkane, sërf
🏄🏾‍♀	grua, grua që bën sërf, grua që bën sërf: nuancë lëkure gjysmë e errët, nuancë lëkure gjysmë e errët, sërf
🏄🏿‍♀	grua, grua që bën sërf, grua që bën sërf: nuancë lëkure e errët, nuancë lëkure e errët, sërf
🚣	mjet, varkë, varkë me rrema
🚣🏻	mjet, nuancë lëkure e çelët, varkë, varkë me rrema, varkë me rrema: nuancë lëkure e çelët
🚣🏼	mjet, nuancë lëkure gjysmë e çelët, varkë, varkë me rrema, varkë me rrema: nuancë lëkure gjysmë e çelët
🚣🏽	mjet, nuancë lëkure zeshkane, varkë, varkë me rrema, varkë me rrema: nuancë lëkure zeshkane
🚣🏾	mjet, nuancë lëkure gjysmë e errët, varkë, varkë me rrema, varkë me rrema: nuancë lëkure gjysmë e errët
🚣🏿	mjet, nuancë lëkure e errët, varkë, varkë me rrema, varkë me rrema: nuancë lëkure e errët
🚣‍♂	barkë, burrë, burrë që vozit barkë, vozitje
🚣🏻‍♂	barkë, burrë, burrë që vozit barkë, burrë që vozit barkë: nuancë lëkure e çelët, nuancë lëkure e çelët, vozitje
🚣🏼‍♂	barkë, burrë, burrë që vozit barkë, burrë që vozit barkë: nuancë lëkure gjysmë e çelët, nuancë lëkure gjysmë e çelët, vozitje
🚣🏽‍♂	barkë, burrë, burrë që vozit barkë, burrë që vozit barkë: nuancë lëkure zeshkane, nuancë lëkure zeshkane, vozitje
🚣🏾‍♂	barkë, burrë, burrë që vozit barkë, burrë që vozit barkë: nuancë lëkure gjysmë e errët, nuancë lëkure gjysmë e errët, vozitje
🚣🏿‍♂	barkë, burrë, burrë që vozit barkë, burrë që vozit barkë: nuancë lëkure e errët, nuancë lëkure e errët, vozitje
🚣‍♀	barkë, grua, grua që vozit barkë, vozitje
🚣🏻‍♀	barkë, grua, grua që vozit barkë, grua që vozit barkë: nuancë lëkure e çelët, nuancë lëkure e çelët, vozitje
🚣🏼‍♀	barkë, grua, grua që vozit barkë, grua që vozit barkë: nuancë lëkure gjysmë e çelët, nuancë lëkure gjysmë e çelët, vozitje
🚣🏽‍♀	barkë, grua, grua që vozit barkë, grua që vozit barkë: nuancë lëkure zeshkane, nuancë lëkure zeshkane, vozitje
🚣🏾‍♀	barkë, grua, grua që vozit barkë, grua që vozit barkë: nuancë lëkure gjysmë e errët, nuancë lëkure gjysmë e errët, vozitje
🚣🏿‍♀	barkë, grua, grua që vozit barkë, grua që vozit barkë: nuancë lëkure e errët, nuancë lëkure e errët, vozitje
🏊️	not, notar, notoj
🏊🏻	not, notar, notar: nuancë lëkure e çelët, notoj, nuancë lëkure e çelët
🏊🏼	not, notar, notar: nuancë lëkure gjysmë e çelët, notoj, nuancë lëkure gjysmë e çelët
🏊🏽	not, notar, notar: nuancë lëkure zeshkane, notoj, nuancë lëkure zeshkane
🏊🏾	not, notar, notar: nuancë lëkure gjysmë e errët, notoj, nuancë lëkure gjysmë e errët
🏊🏿	not, notar, notar: nuancë lëkure e errët, notoj, nuancë lëkure e errët
🏊‍♂	burrë, burrë që noton, not
🏊🏻‍♂	burrë, burrë që noton, burrë që noton: nuancë lëkure e çelët, not, nuancë lëkure e çelët
🏊🏼‍♂	burrë, burrë që noton, burrë që noton: nuancë lëkure gjysmë e çelët, not, nuancë lëkure gjysmë e çelët
🏊🏽‍♂	burrë, burrë që noton, burrë që noton: nuancë lëkure zeshkane, not, nuancë lëkure zeshkane
🏊🏾‍♂	burrë, burrë që noton, burrë që noton: nuancë lëkure gjysmë e errët, not, nuancë lëkure gjysmë e errët
🏊🏿‍♂	burrë, burrë që noton, burrë që noton: nuancë lëkure e errët, not, nuancë lëkure e errët
🏊‍♀	grua, grua që noton, not
🏊🏻‍♀	grua, grua që noton, grua që noton: nuancë lëkure e çelët, not, nuancë lëkure e çelët
🏊🏼‍♀	grua, grua që noton, grua që noton: nuancë lëkure gjysmë e çelët, not, nuancë lëkure gjysmë e çelët
🏊🏽‍♀	grua, grua që noton, grua që noton: nuancë lëkure zeshkane, not, nuancë lëkure zeshkane
🏊🏾‍♀	grua, grua që noton, grua që noton: nuancë lëkure gjysmë e errët, not, nuancë lëkure gjysmë e errët
🏊🏿‍♀	grua, grua që noton, grua që noton: nuancë lëkure e errët, not, nuancë lëkure e errët
⛹️	njeri me top, top
⛹🏻	njeri me top, njeri me top: nuancë lëkure e çelët, nuancë lëkure e çelët, top
⛹🏼	njeri me top, njeri me top: nuancë lëkure gjysmë e çelët, nuancë lëkure gjysmë e çelët, top
⛹🏽	njeri me top, njeri me top: nuancë lëkure zeshkane, nuancë lëkure zeshkane, top
⛹🏾	njeri me top, njeri me top: nuancë lëkure gjysmë e errët, nuancë lëkure gjysmë e errët, top
⛹🏿	njeri me top, njeri me top: nuancë lëkure e errët, nuancë lëkure e errët, top
⛹‍♂	burrë, burrë që luan me top, top
⛹🏻‍♂	burrë, burrë që luan me top, burrë që luan me top: nuancë lëkure e çelët, nuancë lëkure e çelët, top
⛹🏼‍♂	burrë, burrë që luan me top, burrë që luan me top: nuancë lëkure gjysmë e çelët, nuancë lëkure gjysmë e çelët, top
⛹🏽‍♂	burrë, burrë që luan me top, burrë që luan me top: nuancë lëkure zeshkane, nuancë lëkure zeshkane, top
⛹🏾‍♂	burrë, burrë që luan me top, burrë që luan me top: nuancë lëkure gjysmë e errët, nuancë lëkure gjysmë e errët, top
⛹🏿‍♂	burrë, burrë që luan me top, burrë që luan me top: nuancë lëkure e errët, nuancë lëkure e errët, top
⛹‍♀	grua, grua që luan me top, top
⛹🏻‍♀	grua, grua që luan me top, grua që luan me top: nuancë lëkure e çelët, nuancë lëkure e çelët, top
⛹🏼‍♀	grua, grua që luan me top, grua që luan me top: nuancë lëkure gjysmë e çelët, nuancë lëkure gjysmë e çelët, top
⛹🏽‍♀	grua, grua që luan me top, grua që luan me top: nuancë lëkure zeshkane, nuancë lëkure zeshkane, top
⛹🏾‍♀	grua, grua që luan me top, grua që luan me top: nuancë lëkure gjysmë e errët, nuancë lëkure gjysmë e errët, top
⛹🏿‍♀	grua, grua që luan me top, grua që luan me top: nuancë lëkure e errët, nuancë lëkure e errët, top
🏋️	peshë, peshëngritës
🏋🏻	nuancë lëkure e çelët, peshë, peshëngritës, peshëngritës: nuancë lëkure e çelët
🏋🏼	nuancë lëkure gjysmë e çelët, peshë, peshëngritës, peshëngritës: nuancë lëkure gjysmë e çelët
🏋🏽	nuancë lëkure zeshkane, peshë, peshëngritës, peshëngritës: nuancë lëkure zeshkane
🏋🏾	nuancë lëkure gjysmë e errët, peshë, peshëngritës, peshëngritës: nuancë lëkure gjysmë e errët
🏋🏿	nuancë lëkure e errët, peshë, peshëngritës, peshëngritës: nuancë lëkure e errët
🏋‍♂	burrë, burrë që bën peshëngritje, peshëngritje
🏋🏻‍♂	burrë, burrë që bën peshëngritje, burrë që bën peshëngritje: nuancë lëkure e çelët, nuancë lëkure e çelët, peshëngritje
🏋🏼‍♂	burrë, burrë që bën peshëngritje, burrë që bën peshëngritje: nuancë lëkure gjysmë e çelët, nuancë lëkure gjysmë e çelët, peshëngritje
🏋🏽‍♂	burrë, burrë që bën peshëngritje, burrë që bën peshëngritje: nuancë lëkure zeshkane, nuancë lëkure zeshkane, peshëngritje
🏋🏾‍♂	burrë, burrë që bën peshëngritje, burrë që bën peshëngritje: nuancë lëkure gjysmë e errët, nuancë lëkure gjysmë e errët, peshëngritje
🏋🏿‍♂	burrë, burrë që bën peshëngritje, burrë që bën peshëngritje: nuancë lëkure e errët, nuancë lëkure e errët, peshëngritje
🏋‍♀	grua, grua që bën peshëngritje, peshëngritje
🏋🏻‍♀	grua, grua që bën peshëngritje, grua që bën peshëngritje: nuancë lëkure e çelët, nuancë lëkure e çelët, peshëngritje
🏋🏼‍♀	grua, grua që bën peshëngritje, grua që bën peshëngritje: nuancë lëkure gjysmë e çelët, nuancë lëkure gjysmë e çelët, peshëngritje
🏋🏽‍♀	grua, grua që bën peshëngritje, grua që bën peshëngritje: nuancë lëkure zeshkane, nuancë lëkure zeshkane, peshëngritje
🏋🏾‍♀	grua, grua që bën peshëngritje, grua që bën peshëngritje: nuancë lëkure gjysmë e errët, nuancë lëkure gjysmë e errët, peshëngritje
🏋🏿‍♀	grua, grua që bën peshëngritje, grua që bën peshëngritje: nuancë lëkure e errët, nuancë lëkure e errët, peshëngritje
🚴	biçikletë, çiklist
🚴🏻	biçikletë, nuancë lëkure e çelët, çiklist, çiklist: nuancë lëkure e çelët
🚴🏼	biçikletë, nuancë lëkure gjysmë e çelët, çiklist, çiklist: nuancë lëkure gjysmë e çelët
🚴🏽	biçikletë, nuancë lëkure zeshkane, çiklist, çiklist: nuancë lëkure zeshkane
🚴🏾	biçikletë, nuancë lëkure gjysmë e errët, çiklist, çiklist: nuancë lëkure gjysmë e errët
🚴🏿	biçikletë, nuancë lëkure e errët, çiklist, çiklist: nuancë lëkure e errët
🚴‍♂	biçikletë, burrë, burrë që nget biçikletë, ngas
🚴🏻‍♂	biçikletë, burrë, burrë që nget biçikletë, burrë që nget biçikletë: nuancë lëkure e çelët, ngas, nuancë lëkure e çelët
🚴🏼‍♂	biçikletë, burrë, burrë që nget biçikletë, burrë që nget biçikletë: nuancë lëkure gjysmë e çelët, ngas, nuancë lëkure gjysmë e çelët
🚴🏽‍♂	biçikletë, burrë, burrë që nget biçikletë, burrë që nget biçikletë: nuancë lëkure zeshkane, ngas, nuancë lëkure zeshkane
🚴🏾‍♂	biçikletë, burrë, burrë që nget biçikletë, burrë që nget biçikletë: nuancë lëkure gjysmë e errët, ngas, nuancë lëkure gjysmë e errët
🚴🏿‍♂	biçikletë, burrë, burrë që nget biçikletë, burrë që nget biçikletë: nuancë lëkure e errët, ngas, nuancë lëkure e errët
