😀	منہ, چہرہ, کھل کے ہنستا چہرہ, کھلا, ہنسی
👩🏻‍🦽	جلد کی ہلکی رنگت, دسترس, دستی وہیل چئیر میں عورت, دستی وہیل چئیر میں عورت: جلد کی ہلکی رنگت, عورت, وہیل چئیر
👩🏼‍🦽	جلد کی درمیانی -ہلکی رنگت, دسترس, دستی وہیل چئیر میں عورت, دستی وہیل چئیر میں عورت: جلد کی درمیانی -ہلکی رنگت, عورت, وہیل چئیر
👩🏽‍🦽	جلد کی درمیانی رنگت, دسترس, دستی وہیل چئیر میں عورت, دستی وہیل چئیر میں عورت: جلد کی درمیانی رنگت, عورت, وہیل چئیر
👩🏾‍🦽	جلد کی درمیانی سیاہ رنگت, دسترس, دستی وہیل چئیر میں عورت, دستی وہیل چئیر میں عورت: جلد کی درمیانی سیاہ رنگت, عورت, وہیل چئیر
👩🏿‍🦽	جلد کی سیاہ رنگت, دسترس, دستی وہیل چئیر میں عورت, دستی وہیل چئیر میں عورت: جلد کی سیاہ رنگت, عورت, وہیل چئیر
🏃	دوڑتا ہوا شخص, دوڑنا, شخص
🏃🏻	جلد کی ہلکی رنگت, دوڑتا ہوا شخص, دوڑتا ہوا شخص: جلد کی ہلکی رنگت, دوڑنا, شخص
🏃🏼	جلد کی درمیانی -ہلکی رنگت, دوڑتا ہوا شخص, دوڑتا ہوا شخص: جلد کی درمیانی -ہلکی رنگت, دوڑنا, شخص
🏃🏽	جلد کی درمیانی رنگت, دوڑتا ہوا شخص, دوڑتا ہوا شخص: جلد کی درمیانی رنگت, دوڑنا, شخص
🏃🏾	جلد کی درمیانی سیاہ رنگت, دوڑتا ہوا شخص, دوڑتا ہوا شخص: جلد کی درمیانی سیاہ رنگت, دوڑنا, شخص
🏃🏿	جلد کی سیاہ رنگت, دوڑتا ہوا شخص, دوڑتا ہوا شخص: جلد کی سیاہ رنگت, دوڑنا, شخص
🏃‍♂	بھاگنا, تیز چلنا, دوڑتا ہوا مرد, دوڑنا, مرد
🏃🏻‍♂	بھاگنا, تیز چلنا, جلد کی ہلکی رنگت, دوڑتا ہوا مرد, دوڑتا ہوا مرد: جلد کی ہلکی رنگت, دوڑنا, مرد
🏃🏼‍♂	بھاگنا, تیز چلنا, جلد کی درمیانی -ہلکی رنگت, دوڑتا ہوا مرد, دوڑتا ہوا مرد: جلد کی درمیانی -ہلکی رنگت, دوڑنا, مرد
🏃🏽‍♂	بھاگنا, تیز چلنا, جلد کی درمیانی رنگت, دوڑتا ہوا مرد, دوڑتا ہوا مرد: جلد کی درمیانی رنگت, دوڑنا, مرد
🏃🏾‍♂	بھاگنا, تیز چلنا, جلد کی درمیانی سیاہ رنگت, دوڑتا ہوا مرد, دوڑتا ہوا مرد: جلد کی درمیانی سیاہ رنگت, دوڑنا, مرد
🏃🏿‍♂	بھاگنا, تیز چلنا, جلد کی سیاہ رنگت, دوڑتا ہوا مرد, دوڑتا ہوا مرد: جلد کی سیاہ رنگت, دوڑنا, مرد
🏃‍♀	بھاگنا, تیز چلنا, دوڑتی ہوئی عورت, دوڑنا, عورت
🏃🏻‍♀	بھاگنا, تیز چلنا, جلد کی ہلکی رنگت, دوڑتی ہوئی عورت, دوڑتی ہوئی عورت: جلد کی ہلکی رنگت, دوڑنا, عورت
🏃🏼‍♀	بھاگنا, تیز چلنا, جلد کی درمیانی -ہلکی رنگت, دوڑتی ہوئی عورت, دوڑتی ہوئی عورت: جلد کی درمیانی -ہلکی رنگت, دوڑنا, عورت
🏃🏽‍♀	بھاگنا, تیز چلنا, جلد کی درمیانی رنگت, دوڑتی ہوئی عورت, دوڑتی ہوئی عورت: جلد کی درمیانی رنگت, دوڑنا, عورت
🏃🏾‍♀	بھاگنا, تیز چلنا, جلد کی درمیانی سیاہ رنگت, دوڑتی ہوئی عورت, دوڑتی ہوئی عورت: جلد کی درمیانی سیاہ رنگت, دوڑنا, عورت
🏃🏿‍♀	بھاگنا, تیز چلنا, جلد کی سیاہ رنگت, دوڑتی ہوئی عورت, دوڑتی ہوئی عورت: جلد کی سیاہ رنگت, دوڑنا, عورت
💃	لڑکی, ڈانس, ڈانسر
💃🏻	جلد کی ہلکی رنگت, لڑکی, ڈانس, ڈانسر, ڈانسر: جلد کی ہلکی رنگت
💃🏼	جلد کی درمیانی -ہلکی رنگت, لڑکی, ڈانس, ڈانسر, ڈانسر: جلد کی درمیانی -ہلکی رنگت
💃🏽	جلد کی درمیانی رنگت, لڑکی, ڈانس, ڈانسر, ڈانسر: جلد کی درمیانی رنگت
💃🏾	جلد کی درمیانی سیاہ رنگت, لڑکی, ڈانس, ڈانسر, ڈانسر: جلد کی درمیانی سیاہ رنگت
💃🏿	جلد کی سیاہ رنگت, لڑکی, ڈانس, ڈانسر, ڈانسر: جلد کی سیاہ رنگت
🕺	آدمی, ناچ, ناچتا ہوا شخص
🕺🏻	آدمی, جلد کی ہلکی رنگت, ناچ, ناچتا ہوا شخص, ناچتا ہوا شخص: جلد کی ہلکی رنگت
🕺🏼	آدمی, جلد کی درمیانی -ہلکی رنگت, ناچ, ناچتا ہوا شخص, ناچتا ہوا شخص: جلد کی درمیانی -ہلکی رنگت
🕺🏽	آدمی, جلد کی درمیانی رنگت, ناچ, ناچتا ہوا شخص, ناچتا ہوا شخص: جلد کی درمیانی رنگت
🕺🏾	آدمی, جلد کی درمیانی سیاہ رنگت, ناچ, ناچتا ہوا شخص, ناچتا ہوا شخص: جلد کی درمیانی سیاہ رنگت
🕺🏿	آدمی, جلد کی سیاہ رنگت, ناچ, ناچتا ہوا شخص, ناچتا ہوا شخص: جلد کی سیاہ رنگت
🕴️	بزنس, بزنس سوٹ پہنے ہوا میں معلق شخص, سوٹ, شخص, معلق, ہوا
🕴🏻	بزنس, بزنس سوٹ پہنے ہوا میں معلق شخص, بزنس سوٹ پہنے ہوا میں معلق شخص: جلد کی ہلکی رنگت, جلد کی ہلکی رنگت, سوٹ, شخص, معلق, ہوا
🕴🏼	بزنس, بزنس سوٹ پہنے ہوا میں معلق شخص, بزنس سوٹ پہنے ہوا میں معلق شخص: جلد کی درمیانی -ہلکی رنگت, جلد کی درمیانی -ہلکی رنگت, سوٹ, شخص, معلق, ہوا
🕴🏽	بزنس, بزنس سوٹ پہنے ہوا میں معلق شخص, بزنس سوٹ پہنے ہوا میں معلق شخص: جلد کی درمیانی رنگت, جلد کی درمیانی رنگت, سوٹ, شخص, معلق, ہوا
🕴🏾	بزنس, بزنس سوٹ پہنے ہوا میں معلق شخص, بزنس سوٹ پہنے ہوا میں معلق شخص: جلد کی درمیانی سیاہ رنگت, جلد کی درمیانی سیاہ رنگت, سوٹ, شخص, معلق, ہوا
🕴🏿	بزنس, بزنس سوٹ پہنے ہوا میں معلق شخص, بزنس سوٹ پہنے ہوا میں معلق شخص: جلد کی سیاہ رنگت, جلد کی سیاہ رنگت, سوٹ, شخص, معلق, ہوا
👯	عورت, لڑکی, پارٹی کرتی عورتیں, ڈانس
👯‍♂	تفریح, مرد, پارٹی, ڈانس, ڈانس کرتے ہوئے مرد
👯‍♀	تفریح, عورت, پارٹی, ڈانس, ڈانس کرتی ہوئی عورتیں
🧖	ایک شخص بھاپ سے بھرے کمرے میں, بھاپ سے بھرا, غسل خانہ
🧖🏻	ایک شخص بھاپ سے بھرے کمرے میں, ایک شخص بھاپ سے بھرے کمرے میں: جلد کی ہلکی رنگت, بھاپ سے بھرا, جلد کی ہلکی رنگت, غسل خانہ
🧖🏼	ایک شخص بھاپ سے بھرے کمرے میں, ایک شخص بھاپ سے بھرے کمرے میں: جلد کی درمیانی -ہلکی رنگت, بھاپ سے بھرا, جلد کی درمیانی -ہلکی رنگت, غسل خانہ
🧖🏽	ایک شخص بھاپ سے بھرے کمرے میں, ایک شخص بھاپ سے بھرے کمرے میں: جلد کی درمیانی رنگت, بھاپ سے بھرا, جلد کی درمیانی رنگت, غسل خانہ
🧖🏾	ایک شخص بھاپ سے بھرے کمرے میں, ایک شخص بھاپ سے بھرے کمرے میں: جلد کی درمیانی سیاہ رنگت, بھاپ سے بھرا, جلد کی درمیانی سیاہ رنگت, غسل خانہ
🧖🏿	ایک شخص بھاپ سے بھرے کمرے میں, ایک شخص بھاپ سے بھرے کمرے میں: جلد کی سیاہ رنگت, بھاپ سے بھرا, جلد کی سیاہ رنگت, غسل خانہ
🧖‍♂	ایک مرد بھاپ سے بھرے کمرے میں, بھاپ سے بھرا, غسل خانہ
🧖🏻‍♂	ایک مرد بھاپ سے بھرے کمرے میں, ایک مرد بھاپ سے بھرے کمرے میں: جلد کی ہلکی رنگت, بھاپ سے بھرا, جلد کی ہلکی رنگت, غسل خانہ
🧖🏼‍♂	ایک مرد بھاپ سے بھرے کمرے میں, ایک مرد بھاپ سے بھرے کمرے میں: جلد کی درمیانی -ہلکی رنگت, بھاپ سے بھرا, جلد کی درمیانی -ہلکی رنگت, غسل خانہ
🧖🏽‍♂	ایک مرد بھاپ سے بھرے کمرے میں, ایک مرد بھاپ سے بھرے کمرے میں: جلد کی درمیانی رنگت, بھاپ سے بھرا, جلد کی درمیانی رنگت, غسل خانہ
🧖🏾‍♂	ایک مرد بھاپ سے بھرے کمرے میں, ایک مرد بھاپ سے بھرے کمرے میں: جلد کی درمیانی سیاہ رنگت, بھاپ سے بھرا, جلد کی درمیانی سیاہ رنگت, غسل خانہ
🧖🏿‍♂	ایک مرد بھاپ سے بھرے کمرے میں, ایک مرد بھاپ سے بھرے کمرے میں: جلد کی سیاہ رنگت, بھاپ سے بھرا, جلد کی سیاہ رنگت, غسل خانہ
🧖‍♀	ایک خاتون بھاپ سے بھرے کمرے میں, بھاپ سے بھرا, غسل خانہ
🧖🏻‍♀	ایک خاتون بھاپ سے بھرے کمرے میں, ایک خاتون بھاپ سے بھرے کمرے میں: جلد کی ہلکی رنگت, بھاپ سے بھرا, جلد کی ہلکی رنگت, غسل خانہ
🧖🏼‍♀	ایک خاتون بھاپ سے بھرے کمرے میں, ایک خاتون بھاپ سے بھرے کمرے میں: جلد کی درمیانی -ہلکی رنگت, بھاپ سے بھرا, جلد کی درمیانی -ہلکی رنگت, غسل خانہ
🧖🏽‍♀	ایک خاتون بھاپ سے بھرے کمرے میں, ایک خاتون بھاپ سے بھرے کمرے میں: جلد کی درمیانی رنگت, بھاپ سے بھرا, جلد کی درمیانی رنگت, غسل خانہ
🧖🏾‍♀	ایک خاتون بھاپ سے بھرے کمرے میں, ایک خاتون بھاپ سے بھرے کمرے میں: جلد کی درمیانی سیاہ رنگت, بھاپ سے بھرا, جلد کی درمیانی سیاہ رنگت, غسل خانہ
🧖🏿‍♀	ایک خاتون بھاپ سے بھرے کمرے میں, ایک خاتون بھاپ سے بھرے کمرے میں: جلد کی سیاہ رنگت, بھاپ سے بھرا, جلد کی سیاہ رنگت, غسل خانہ
🧗	چڑھتا ہوا شخص, چڑھنے والا
🧗🏻	جلد کی ہلکی رنگت, چڑھتا ہوا شخص, چڑھتا ہوا شخص: جلد کی ہلکی رنگت, چڑھنے والا
🧗🏼	جلد کی درمیانی -ہلکی رنگت, چڑھتا ہوا شخص, چڑھتا ہوا شخص: جلد کی درمیانی -ہلکی رنگت, چڑھنے والا
🧗🏽	جلد کی درمیانی رنگت, چڑھتا ہوا شخص, چڑھتا ہوا شخص: جلد کی درمیانی رنگت, چڑھنے والا
🧗🏾	جلد کی درمیانی سیاہ رنگت, چڑھتا ہوا شخص, چڑھتا ہوا شخص: جلد کی درمیانی سیاہ رنگت, چڑھنے والا
🧗🏿	جلد کی سیاہ رنگت, چڑھتا ہوا شخص, چڑھتا ہوا شخص: جلد کی سیاہ رنگت, چڑھنے والا
🧗‍♂	چڑھتا ہوا آدمی, چڑھنے والا
🧗🏻‍♂	جلد کی ہلکی رنگت, چڑھتا ہوا آدمی, چڑھتا ہوا آدمی: جلد کی ہلکی رنگت, چڑھنے والا
🧗🏼‍♂	جلد کی درمیانی -ہلکی رنگت, چڑھتا ہوا آدمی, چڑھتا ہوا آدمی: جلد کی درمیانی -ہلکی رنگت, چڑھنے والا
🧗🏽‍♂	جلد کی درمیانی رنگت, چڑھتا ہوا آدمی, چڑھتا ہوا آدمی: جلد کی درمیانی رنگت, چڑھنے والا
🧗🏾‍♂	جلد کی درمیانی سیاہ رنگت, چڑھتا ہوا آدمی, چڑھتا ہوا آدمی: جلد کی درمیانی سیاہ رنگت, چڑھنے والا
🧗🏿‍♂	جلد کی سیاہ رنگت, چڑھتا ہوا آدمی, چڑھتا ہوا آدمی: جلد کی سیاہ رنگت, چڑھنے والا
🧗‍♀	چرھنے والی, چڑھتی ہوئی عورت
🧗🏻‍♀	جلد کی ہلکی رنگت, چرھنے والی, چڑھتی ہوئی عورت, چڑھتی ہوئی عورت: جلد کی ہلکی رنگت
🧗🏼‍♀	جلد کی درمیانی -ہلکی رنگت, چرھنے والی, چڑھتی ہوئی عورت, چڑھتی ہوئی عورت: جلد کی درمیانی -ہلکی رنگت
🧗🏽‍♀	جلد کی درمیانی رنگت, چرھنے والی, چڑھتی ہوئی عورت, چڑھتی ہوئی عورت: جلد کی درمیانی رنگت
🧗🏾‍♀	جلد کی درمیانی سیاہ رنگت, چرھنے والی, چڑھتی ہوئی عورت, چڑھتی ہوئی عورت: جلد کی درمیانی سیاہ رنگت
🧗🏿‍♀	جلد کی سیاہ رنگت, چرھنے والی, چڑھتی ہوئی عورت, چڑھتی ہوئی عورت: جلد کی سیاہ رنگت
🤺	بندہ, تلوار, تلوار بازی, کھیل
🏇	دوڑ, کھیل, گھوڑا, گھڑ دوڑ
🏇🏻	جلد کی ہلکی رنگت, دوڑ, کھیل, گھوڑا, گھڑ دوڑ, گھڑ دوڑ: جلد کی ہلکی رنگت
🏇🏼	جلد کی درمیانی -ہلکی رنگت, دوڑ, کھیل, گھوڑا, گھڑ دوڑ, گھڑ دوڑ: جلد کی درمیانی -ہلکی رنگت
🏇🏽	جلد کی درمیانی رنگت, دوڑ, کھیل, گھوڑا, گھڑ دوڑ, گھڑ دوڑ: جلد کی درمیانی رنگت
🏇🏾	جلد کی درمیانی سیاہ رنگت, دوڑ, کھیل, گھوڑا, گھڑ دوڑ, گھڑ دوڑ: جلد کی درمیانی سیاہ رنگت
🏇🏿	جلد کی سیاہ رنگت, دوڑ, کھیل, گھوڑا, گھڑ دوڑ, گھڑ دوڑ: جلد کی سیاہ رنگت
⛷️	اسکائر, اسکائی, برف
🏂️	اسکائی, برف, سنو بورڈ, سنو بورڈر
🏂🏻	اسکائی, برف, جلد کی ہلکی رنگت, سنو بورڈ, سنو بورڈر, سنو بورڈر: جلد کی ہلکی رنگت
🏂🏼	اسکائی, برف, جلد کی درمیانی -ہلکی رنگت, سنو بورڈ, سنو بورڈر, سنو بورڈر: جلد کی درمیانی -ہلکی رنگت
🏂🏽	اسکائی, برف, جلد کی درمیانی رنگت, سنو بورڈ, سنو بورڈر, سنو بورڈر: جلد کی درمیانی رنگت
🏂🏾	اسکائی, برف, جلد کی درمیانی سیاہ رنگت, سنو بورڈ, سنو بورڈر, سنو بورڈر: جلد کی درمیانی سیاہ رنگت
