😀	gáire, meangadh, straoiseog ghealgháireach
👩🏾‍🦼	bean, bean i gcathaoir rothaí innealta, bean i gcathaoir rothaí innealta: ton cnis meándorcha, cathaoir rothaí, inrochtaineacht, ton cnis meándorcha
👩🏿‍🦼	bean, bean i gcathaoir rothaí innealta, bean i gcathaoir rothaí innealta: ton cnis dorcha, cathaoir rothaí, inrochtaineacht, ton cnis dorcha
🧑‍🦽	duine i gcathaoir rothaí láimhe
🧑🏻‍🦽	duine i gcathaoir rothaí láimhe, duine i gcathaoir rothaí láimhe: ton cnis geal, ton cnis geal
🧑🏼‍🦽	duine i gcathaoir rothaí láimhe, duine i gcathaoir rothaí láimhe: ton cnis mheánach-gheal, ton cnis mheánach-gheal
🧑🏽‍🦽	duine i gcathaoir rothaí láimhe, duine i gcathaoir rothaí láimhe: ton cnis meánach, ton cnis meánach
🧑🏾‍🦽	duine i gcathaoir rothaí láimhe, duine i gcathaoir rothaí láimhe: ton cnis meándorcha, ton cnis meándorcha
🧑🏿‍🦽	duine i gcathaoir rothaí láimhe, duine i gcathaoir rothaí láimhe: ton cnis dorcha, ton cnis dorcha
👨‍🦽	cathaoir rothaí, fear, fear i gcathaoir rothaí láimhe, inrochtaineacht
👨🏻‍🦽	cathaoir rothaí, fear, fear i gcathaoir rothaí láimhe, fear i gcathaoir rothaí láimhe: ton cnis geal, inrochtaineacht, ton cnis geal
👨🏼‍🦽	cathaoir rothaí, fear, fear i gcathaoir rothaí láimhe, fear i gcathaoir rothaí láimhe: ton cnis mheánach-gheal, inrochtaineacht, ton cnis mheánach-gheal
👨🏽‍🦽	cathaoir rothaí, fear, fear i gcathaoir rothaí láimhe, fear i gcathaoir rothaí láimhe: ton cnis meánach, inrochtaineacht, ton cnis meánach
👨🏾‍🦽	cathaoir rothaí, fear, fear i gcathaoir rothaí láimhe, fear i gcathaoir rothaí láimhe: ton cnis meándorcha, inrochtaineacht, ton cnis meándorcha
👨🏿‍🦽	cathaoir rothaí, fear, fear i gcathaoir rothaí láimhe, fear i gcathaoir rothaí láimhe: ton cnis dorcha, inrochtaineacht, ton cnis dorcha
👩‍🦽	bean, bean i gcathaoir rothaí láimhe, cathaoir rothaí, inrochtaineacht
👩🏻‍🦽	bean, bean i gcathaoir rothaí láimhe, bean i gcathaoir rothaí láimhe: ton cnis geal, cathaoir rothaí, inrochtaineacht, ton cnis geal
👩🏼‍🦽	bean, bean i gcathaoir rothaí láimhe, bean i gcathaoir rothaí láimhe: ton cnis mheánach-gheal, cathaoir rothaí, inrochtaineacht, ton cnis mheánach-gheal
👩🏽‍🦽	bean, bean i gcathaoir rothaí láimhe, bean i gcathaoir rothaí láimhe: ton cnis meánach, cathaoir rothaí, inrochtaineacht, ton cnis meánach
👩🏾‍🦽	bean, bean i gcathaoir rothaí láimhe, bean i gcathaoir rothaí láimhe: ton cnis meándorcha, cathaoir rothaí, inrochtaineacht, ton cnis meándorcha
👩🏿‍🦽	bean, bean i gcathaoir rothaí láimhe, bean i gcathaoir rothaí láimhe: ton cnis dorcha, cathaoir rothaí, inrochtaineacht, ton cnis dorcha
🏃	ag rith, maratón, reathaí, spórt
🏃🏻	ag rith, maratón, reathaí, reathaí: ton cnis geal, spórt, ton cnis geal
🏃🏼	ag rith, maratón, reathaí, reathaí: ton cnis mheánach-gheal, spórt, ton cnis mheánach-gheal
🏃🏽	ag rith, maratón, reathaí, reathaí: ton cnis meánach, spórt, ton cnis meánach
🏃🏾	ag rith, maratón, reathaí, reathaí: ton cnis meándorcha, spórt, ton cnis meándorcha
🏃🏿	ag rith, maratón, reathaí, reathaí: ton cnis dorcha, spórt, ton cnis dorcha
🏃‍♂	ag rith, ag rásáil, fear, fear ag rith, fearann, maratón
🏃🏻‍♂	ag rith, ag rásáil, fear, fear ag rith, fear ag rith: ton cnis geal, fearann, maratón, ton cnis geal
🏃🏼‍♂	ag rith, ag rásáil, fear, fear ag rith, fear ag rith: ton cnis mheánach-gheal, fearann, maratón, ton cnis mheánach-gheal
🏃🏽‍♂	ag rith, ag rásáil, fear, fear ag rith, fear ag rith: ton cnis meánach, fearann, maratón, ton cnis meánach
🏃🏾‍♂	ag rith, ag rásáil, fear, fear ag rith, fear ag rith: ton cnis meándorcha, fearann, maratón, ton cnis meándorcha
🏃🏿‍♂	ag rith, ag rásáil, fear, fear ag rith, fear ag rith: ton cnis dorcha, fearann, maratón, ton cnis dorcha
🏃‍♀	ag rith, ag rásáil, baineann, bean, bean ag rith, maratón
🏃🏻‍♀	ag rith, ag rásáil, baineann, bean, bean ag rith, bean ag rith: ton cnis geal, maratón, ton cnis geal
🏃🏼‍♀	ag rith, ag rásáil, baineann, bean, bean ag rith, bean ag rith: ton cnis mheánach-gheal, maratón, ton cnis mheánach-gheal
🏃🏽‍♀	ag rith, ag rásáil, baineann, bean, bean ag rith, bean ag rith: ton cnis meánach, maratón, ton cnis meánach
🏃🏾‍♀	ag rith, ag rásáil, baineann, bean, bean ag rith, bean ag rith: ton cnis meándorcha, maratón, ton cnis meándorcha
🏃🏿‍♀	ag rith, ag rásáil, baineann, bean, bean ag rith, bean ag rith: ton cnis dorcha, maratón, ton cnis dorcha
💃	bean ag damhsa, damhsa, damhsóir
💃🏻	bean ag damhsa, bean ag damhsa: ton cnis geal, damhsa, damhsóir, ton cnis geal
💃🏼	bean ag damhsa, bean ag damhsa: ton cnis mheánach-gheal, damhsa, damhsóir, ton cnis mheánach-gheal
💃🏽	bean ag damhsa, bean ag damhsa: ton cnis meánach, damhsa, damhsóir, ton cnis meánach
💃🏾	bean ag damhsa, bean ag damhsa: ton cnis meándorcha, damhsa, damhsóir, ton cnis meándorcha
💃🏿	bean ag damhsa, bean ag damhsa: ton cnis dorcha, damhsa, damhsóir, ton cnis dorcha
🕺	damhsa, fear ag damhsa, rince
🕺🏻	damhsa, fear ag damhsa, fear ag damhsa: ton cnis geal, rince, ton cnis geal
🕺🏼	damhsa, fear ag damhsa, fear ag damhsa: ton cnis mheánach-gheal, rince, ton cnis mheánach-gheal
🕺🏽	damhsa, fear ag damhsa, fear ag damhsa: ton cnis meánach, rince, ton cnis meánach
🕺🏾	damhsa, fear ag damhsa, fear ag damhsa: ton cnis meándorcha, rince, ton cnis meándorcha
🕺🏿	damhsa, fear ag damhsa, fear ag damhsa: ton cnis dorcha, rince, ton cnis dorcha
🕴️	culaith, fear, fear i gculaith gnó ar eadarbhuas, gnó
🕴🏻	culaith, fear, fear i gculaith gnó ar eadarbhuas, fear i gculaith gnó ar eadarbhuas: ton cnis geal, gnó, ton cnis geal
🕴🏼	culaith, fear, fear i gculaith gnó ar eadarbhuas, fear i gculaith gnó ar eadarbhuas: ton cnis mheánach-gheal, gnó, ton cnis mheánach-gheal
🕴🏽	culaith, fear, fear i gculaith gnó ar eadarbhuas, fear i gculaith gnó ar eadarbhuas: ton cnis meánach, gnó, ton cnis meánach
🕴🏾	culaith, fear, fear i gculaith gnó ar eadarbhuas, fear i gculaith gnó ar eadarbhuas: ton cnis meándorcha, gnó, ton cnis meándorcha
🕴🏿	culaith, fear, fear i gculaith gnó ar eadarbhuas, fear i gculaith gnó ar eadarbhuas: ton cnis dorcha, gnó, ton cnis dorcha
👯	cailín, cluasa coinín, daoine le chluasa coiníní ag ceiliúradh, daoine le cluasa coiníní orthu
👯‍♂	ag ceiliúradh, cluas coinín, fearann, fir, fir ag ceiliúradh, fir le cluasa coiníní orthu, rinceoir
👯‍♀	ag ceiliúradh, baineann, cluas coinín, mná, mná ag ceiliúradh, mná le cluasa coiníní orthu, rinceoir
🧖	duine i seomra gaile, seomra allais, seomra gaile
🧖🏻	duine i seomra gaile, duine i seomra gaile: ton cnis geal, seomra allais, seomra gaile, ton cnis geal
🧖🏼	duine i seomra gaile, duine i seomra gaile: ton cnis mheánach-gheal, seomra allais, seomra gaile, ton cnis mheánach-gheal
🧖🏽	duine i seomra gaile, duine i seomra gaile: ton cnis meánach, seomra allais, seomra gaile, ton cnis meánach
🧖🏾	duine i seomra gaile, duine i seomra gaile: ton cnis meándorcha, seomra allais, seomra gaile, ton cnis meándorcha
🧖🏿	duine i seomra gaile, duine i seomra gaile: ton cnis dorcha, seomra allais, seomra gaile, ton cnis dorcha
🧖‍♂	fear, fear i seomra gaile, seomra allais, seomra gaile
🧖🏻‍♂	fear, fear i seomra gaile, fear i seomra gaile: ton cnis geal, seomra allais, seomra gaile, ton cnis geal
🧖🏼‍♂	fear, fear i seomra gaile, fear i seomra gaile: ton cnis mheánach-gheal, seomra allais, seomra gaile, ton cnis mheánach-gheal
🧖🏽‍♂	fear, fear i seomra gaile, fear i seomra gaile: ton cnis meánach, seomra allais, seomra gaile, ton cnis meánach
🧖🏾‍♂	fear, fear i seomra gaile, fear i seomra gaile: ton cnis meándorcha, seomra allais, seomra gaile, ton cnis meándorcha
🧖🏿‍♂	fear, fear i seomra gaile, fear i seomra gaile: ton cnis dorcha, seomra allais, seomra gaile, ton cnis dorcha
🧖‍♀	bean, bean i seomra gaile, seomra allais, seomra gaile
🧖🏻‍♀	bean, bean i seomra gaile, bean i seomra gaile: ton cnis geal, seomra allais, seomra gaile, ton cnis geal
🧖🏼‍♀	bean, bean i seomra gaile, bean i seomra gaile: ton cnis mheánach-gheal, seomra allais, seomra gaile, ton cnis mheánach-gheal
🧖🏽‍♀	bean, bean i seomra gaile, bean i seomra gaile: ton cnis meánach, seomra allais, seomra gaile, ton cnis meánach
🧖🏾‍♀	bean, bean i seomra gaile, bean i seomra gaile: ton cnis meándorcha, seomra allais, seomra gaile, ton cnis meándorcha
🧖🏿‍♀	bean, bean i seomra gaile, bean i seomra gaile: ton cnis dorcha, seomra allais, seomra gaile, ton cnis dorcha
🧗	deapadóir, duine ag dreapadóireacht
🧗🏻	deapadóir, duine ag dreapadóireacht, duine ag dreapadóireacht: ton cnis geal, ton cnis geal
🧗🏼	deapadóir, duine ag dreapadóireacht, duine ag dreapadóireacht: ton cnis mheánach-gheal, ton cnis mheánach-gheal
🧗🏽	deapadóir, duine ag dreapadóireacht, duine ag dreapadóireacht: ton cnis meánach, ton cnis meánach
🧗🏾	deapadóir, duine ag dreapadóireacht, duine ag dreapadóireacht: ton cnis meándorcha, ton cnis meándorcha
🧗🏿	deapadóir, duine ag dreapadóireacht, duine ag dreapadóireacht: ton cnis dorcha, ton cnis dorcha
🧗‍♂	dreapadóir, fear, fear ag dreapadóireacht
🧗🏻‍♂	dreapadóir, fear, fear ag dreapadóireacht, fear ag dreapadóireacht: ton cnis geal, ton cnis geal
🧗🏼‍♂	dreapadóir, fear, fear ag dreapadóireacht, fear ag dreapadóireacht: ton cnis mheánach-gheal, ton cnis mheánach-gheal
🧗🏽‍♂	dreapadóir, fear, fear ag dreapadóireacht, fear ag dreapadóireacht: ton cnis meánach, ton cnis meánach
🧗🏾‍♂	dreapadóir, fear, fear ag dreapadóireacht, fear ag dreapadóireacht: ton cnis meándorcha, ton cnis meándorcha
🧗🏿‍♂	dreapadóir, fear, fear ag dreapadóireacht, fear ag dreapadóireacht: ton cnis dorcha, ton cnis dorcha
🧗‍♀	bean, bean ag dreapadóireacht, dreapadóir
🧗🏻‍♀	bean, bean ag dreapadóireacht, bean ag dreapadóireacht: ton cnis geal, dreapadóir, ton cnis geal
🧗🏼‍♀	bean, bean ag dreapadóireacht, bean ag dreapadóireacht: ton cnis mheánach-gheal, dreapadóir, ton cnis mheánach-gheal
🧗🏽‍♀	bean, bean ag dreapadóireacht, bean ag dreapadóireacht: ton cnis meánach, dreapadóir, ton cnis meánach
🧗🏾‍♀	bean, bean ag dreapadóireacht, bean ag dreapadóireacht: ton cnis meándorcha, dreapadóir, ton cnis meándorcha
🧗🏿‍♀	bean, bean ag dreapadóireacht, bean ag dreapadóireacht: ton cnis dorcha, dreapadóir, ton cnis dorcha
🤺	claíomh, duine ag pionsóireacht, pionsóir, pionsóireacht, spórt
🏇	capall, capall rása, marcaí, rásaíocht, rásaíocht capall, rásaíocht chapall, spórt
🏇🏻	capall, capall rása, marcaí, rásaíocht, rásaíocht capall: ton cnis geal, rásaíocht chapall, spórt, ton cnis geal
🏇🏼	capall, capall rása, marcaí, rásaíocht, rásaíocht capall: ton cnis mheánach-gheal, rásaíocht chapall, spórt, ton cnis mheánach-gheal
🏇🏽	capall, capall rása, marcaí, rásaíocht, rásaíocht capall: ton cnis meánach, rásaíocht chapall, spórt, ton cnis meánach
🏇🏾	capall, capall rása, marcaí, rásaíocht, rásaíocht capall: ton cnis meándorcha, rásaíocht chapall, spórt, ton cnis meándorcha
🏇🏿	capall, capall rása, marcaí, rásaíocht, rásaíocht capall: ton cnis dorcha, rásaíocht chapall, spórt, ton cnis dorcha
⛷️	sciálaí, scí, sneachta
🏂️	clár sneachta, clárscimeálaí sneachta, scimeáil sneachta, spórt
🏂🏻	clár sneachta, clárscimeálaí sneachta, clárscimeálaí sneachta: ton cnis geal, scimeáil sneachta, spórt, ton cnis geal
🏂🏼	clár sneachta, clárscimeálaí sneachta, clárscimeálaí sneachta: ton cnis mheánach-gheal, scimeáil sneachta, spórt, ton cnis mheánach-gheal
🏂🏽	clár sneachta, clárscimeálaí sneachta, clárscimeálaí sneachta: ton cnis meánach, scimeáil sneachta, spórt, ton cnis meánach
🏂🏾	clár sneachta, clárscimeálaí sneachta, clárscimeálaí sneachta: ton cnis meándorcha, scimeáil sneachta, spórt, ton cnis meándorcha
🏂🏿	clár sneachta, clárscimeálaí sneachta, clárscimeálaí sneachta: ton cnis dorcha, scimeáil sneachta, spórt, ton cnis dorcha
🏌️	duine ag imirt gailf, gailf, liathróid
🏌🏻	duine ag imirt gailf, duine ag imirt gailf: ton cnis geal, gailf, liathróid, ton cnis geal
🏌🏼	duine ag imirt gailf, duine ag imirt gailf: ton cnis mheánach-gheal, gailf, liathróid, ton cnis mheánach-gheal
🏌🏽	duine ag imirt gailf, duine ag imirt gailf: ton cnis meánach, gailf, liathróid, ton cnis meánach
🏌🏾	duine ag imirt gailf, duine ag imirt gailf: ton cnis meándorcha, gailf, liathróid, ton cnis meándorcha
🏌🏿	duine ag imirt gailf, duine ag imirt gailf: ton cnis dorcha, gailf, liathróid, ton cnis dorcha
🏌‍♂	fear, fear ag imirt gailf, fearann, gailf
🏌🏻‍♂	fear, fear ag imirt gailf, fear ag imirt gailf: ton cnis geal, fearann, gailf, ton cnis geal
🏌🏼‍♂	fear, fear ag imirt gailf, fear ag imirt gailf: ton cnis mheánach-gheal, fearann, gailf, ton cnis mheánach-gheal
🏌🏽‍♂	fear, fear ag imirt gailf, fear ag imirt gailf: ton cnis meánach, fearann, gailf, ton cnis meánach
🏌🏾‍♂	fear, fear ag imirt gailf, fear ag imirt gailf: ton cnis meándorcha, fearann, gailf, ton cnis meándorcha
🏌🏿‍♂	fear, fear ag imirt gailf, fear ag imirt gailf: ton cnis dorcha, fearann, gailf, ton cnis dorcha
🏌‍♀	baineann, bean, bean ag imirt gailf, gailf
🏌🏻‍♀	baineann, bean, bean ag imirt gailf, bean ag imirt gailf: ton cnis geal, gailf, ton cnis geal
🏌🏼‍♀	baineann, bean, bean ag imirt gailf, bean ag imirt gailf: ton cnis mheánach-gheal, gailf, ton cnis mheánach-gheal
🏌🏽‍♀	baineann, bean, bean ag imirt gailf, bean ag imirt gailf: ton cnis meánach, gailf, ton cnis meánach
🏌🏾‍♀	baineann, bean, bean ag imirt gailf, bean ag imirt gailf: ton cnis meándorcha, gailf, ton cnis meándorcha
🏌🏿‍♀	baineann, bean, bean ag imirt gailf, bean ag imirt gailf: ton cnis dorcha, gailf, ton cnis dorcha
🏄️	duine ag surfáil, spórt, surfáil, surfálaí
🏄🏻	duine ag surfáil, duine ag surfáil: ton cnis geal, spórt, surfáil, surfálaí, ton cnis geal
🏄🏼	duine ag surfáil, duine ag surfáil: ton cnis mheánach-gheal, spórt, surfáil, surfálaí, ton cnis mheánach-gheal
🏄🏽	duine ag surfáil, duine ag surfáil: ton cnis meánach, spórt, surfáil, surfálaí, ton cnis meánach
🏄🏾	duine ag surfáil, duine ag surfáil: ton cnis meándorcha, spórt, surfáil, surfálaí, ton cnis meándorcha
🏄🏿	duine ag surfáil, duine ag surfáil: ton cnis dorcha, spórt, surfáil, surfálaí, ton cnis dorcha
🏄‍♂	fear, fear ag surfáil, fearann, surfáil
🏄🏻‍♂	fear, fear ag surfáil, fear ag surfáil: ton cnis geal, fearann, surfáil, ton cnis geal
🏄🏼‍♂	fear, fear ag surfáil, fear ag surfáil: ton cnis mheánach-gheal, fearann, surfáil, ton cnis mheánach-gheal
🏄🏽‍♂	fear, fear ag surfáil, fear ag surfáil: ton cnis meánach, fearann, surfáil, ton cnis meánach
🏄🏾‍♂	fear, fear ag surfáil, fear ag surfáil: ton cnis meándorcha, fearann, surfáil, ton cnis meándorcha
🏄🏿‍♂	fear, fear ag surfáil, fear ag surfáil: ton cnis dorcha, fearann, surfáil, ton cnis dorcha
🏄‍♀	baineann, bean, bean ag surfáil, surfáil
🏄🏻‍♀	baineann, bean, bean ag surfáil, bean ag surfáil: ton cnis geal, surfáil, ton cnis geal
🏄🏼‍♀	baineann, bean, bean ag surfáil, bean ag surfáil: ton cnis mheánach-gheal, surfáil, ton cnis mheánach-gheal
🏄🏽‍♀	baineann, bean, bean ag surfáil, bean ag surfáil: ton cnis meánach, surfáil, ton cnis meánach
🏄🏾‍♀	baineann, bean, bean ag surfáil, bean ag surfáil: ton cnis meándorcha, surfáil, ton cnis meándorcha
🏄🏿‍♀	baineann, bean, bean ag surfáil, bean ag surfáil: ton cnis dorcha, surfáil, ton cnis dorcha
🚣	bád, bád rámhaíochta, feithicil
🚣🏻	bád, bád rámhaíochta, bád rámhaíochta: ton cnis geal, feithicil, ton cnis geal
🚣🏼	bád, bád rámhaíochta, bád rámhaíochta: ton cnis mheánach-gheal, feithicil, ton cnis mheánach-gheal
🚣🏽	bád, bád rámhaíochta, bád rámhaíochta: ton cnis meánach, feithicil, ton cnis meánach
🚣🏾	bád, bád rámhaíochta, bád rámhaíochta: ton cnis meándorcha, feithicil, ton cnis meándorcha
🚣🏿	bád, bád rámhaíochta, bád rámhaíochta: ton cnis dorcha, feithicil, ton cnis dorcha
🚣‍♂	bád, bád iomartha, fear, fear ag iomair báid, fearann
🚣🏻‍♂	bád, bád iomartha, fear, fear ag iomair báid, fear ag iomair báid: ton cnis geal, fearann, ton cnis geal
🚣🏼‍♂	bád, bád iomartha, fear, fear ag iomair báid, fear ag iomair báid: ton cnis mheánach-gheal, fearann, ton cnis mheánach-gheal
🚣🏽‍♂	bád, bád iomartha, fear, fear ag iomair báid, fear ag iomair báid: ton cnis meánach, fearann, ton cnis meánach
🚣🏾‍♂	bád, bád iomartha, fear, fear ag iomair báid, fear ag iomair báid: ton cnis meándorcha, fearann, ton cnis meándorcha
🚣🏿‍♂	bád, bád iomartha, fear, fear ag iomair báid, fear ag iomair báid: ton cnis dorcha, fearann, ton cnis dorcha
🚣‍♀	baineann, bean, bean ag iomair báid, bád, bád iomartha
🚣🏻‍♀	baineann, bean, bean ag iomair báid, bean ag iomair báid: ton cnis geal, bád, bád iomartha, ton cnis geal
🚣🏼‍♀	baineann, bean, bean ag iomair báid, bean ag iomair báid: ton cnis mheánach-gheal, bád, bád iomartha, ton cnis mheánach-gheal
🚣🏽‍♀	baineann, bean, bean ag iomair báid, bean ag iomair báid: ton cnis meánach, bád, bád iomartha, ton cnis meánach
🚣🏾‍♀	baineann, bean, bean ag iomair báid, bean ag iomair báid: ton cnis meándorcha, bád, bád iomartha, ton cnis meándorcha
🚣🏿‍♀	baineann, bean, bean ag iomair báid, bean ag iomair báid: ton cnis dorcha, bád, bád iomartha, ton cnis dorcha
🏊️	snámh, snámhaí, spórt
🏊🏻	snámh, snámhaí, snámhaí: ton cnis geal, spórt, ton cnis geal
🏊🏼	snámh, snámhaí, snámhaí: ton cnis mheánach-gheal, spórt, ton cnis mheánach-gheal
🏊🏽	snámh, snámhaí, snámhaí: ton cnis meánach, spórt, ton cnis meánach
🏊🏾	snámh, snámhaí, snámhaí: ton cnis meándorcha, spórt, ton cnis meándorcha
🏊🏿	snámh, snámhaí, snámhaí: ton cnis dorcha, spórt, ton cnis dorcha
🏊‍♂	fear, fear ag snámh, fearann, snámh
🏊🏻‍♂	fear, fear ag snámh, fear ag snámh: ton cnis geal, fearann, snámh, ton cnis geal
🏊🏼‍♂	fear, fear ag snámh, fear ag snámh: ton cnis mheánach-gheal, fearann, snámh, ton cnis mheánach-gheal
